name,address,city,country,price,cuisine,url,award,greenstar,stars,longitude,latitude
Hatched,"189 St John's Hill, Wandsworth, London, SW11 1TH, United Kingdom",London,United Kingdom,£££,Modern British,https://www.hatchedsw11.com/,Selected Restaurants,0,0.25,-0.178151,51.459903
Bala Baya,"Arch 25, Old Union Yard Arches, 229 Union Street, Southwark, London, SE1 0LR, United Kingdom",London,United Kingdom,£££,Israeli,https://balabaya.co.uk/,Selected Restaurants,0,0.25,-0.1017264,51.5033081
Gauthier - Soho,"21 Romilly Street, Soho, London, W1D 5AF, United Kingdom",London,United Kingdom,££££,Vegan,https://www.gauthiersoho.co.uk,Selected Restaurants,0,0.25,-0.1315225,51.5127211
Le Pont de la Tour,"36d Shad Thames, Butlers Wharf, London, SE1 2YE, United Kingdom",London,United Kingdom,£££,French,https://www.lepontdelatour.co.uk/,Selected Restaurants,0,0.25,-0.0737293,51.5037692
Anchor & Hope,"36 The Cut, Southwark, London, SE1 8LP, United Kingdom",London,United Kingdom,££,British Contemporary,https://www.anchorandhopepub.co.uk/,Selected Restaurants,0,0.25,-0.1066414,51.5034152
Victoria,"10 West Temple Sheen, Richmond, London, SW14 7RT, United Kingdom",London,United Kingdom,££,Modern British,https://victoriasheen.co.uk/,Selected Restaurants,0,0.25,-0.275495,51.4614489
Moro,"34-36 Exmouth Market, Finsbury, London, EC1R 4QE, United Kingdom",London,United Kingdom,££,Mediterranean Cuisine,https://moro.co.uk,Selected Restaurants,0,0.25,-0.108941,51.525909
Sorella,"148 Clapham Manor Street, Clapham, London, SW4 6BX, United Kingdom",London,United Kingdom,££,Italian,https://www.sorellarestaurant.co.uk,Selected Restaurants,0,0.25,-0.13504,51.4638266
Zaika,"1 Kensington High Street, Kensington, London, W8 5NP, United Kingdom",London,United Kingdom,£££,Indian,https://zaikaofkensington.com,Selected Restaurants,0,0.25,-0.1874999,51.5021877
Clarke's,"124 Kensington Church Street, Kensington, London, W8 4BH, United Kingdom",London,United Kingdom,£££,Modern Cuisine,https://www.sallyclarke.com,Selected Restaurants,0,0.25,-0.1944819,51.5070474
Tendril,"5 Princes Street, Mayfair, London, W1B 2LQ, United Kingdom",London,United Kingdom,££,"Vegetarian, Vegan",https://www.tendrilkitchen.co.uk,Selected Restaurants,0,0.25,-0.1427207,51.5145725
The Duck on the Pond,"South Newington, OX15 4JE, United Kingdom",South Newington,United Kingdom,££,Traditional British,https://www.theduckonthepond.co.uk,Selected Restaurants,0,0.25,-1.4086608,51.9977103
Tehran Berlin,"20 Rosebery Avenue, Finsbury, London, EC1R 4SX, United Kingdom",London,United Kingdom,££££,Persian,https://www.tehranberlin.com,Selected Restaurants,0,0.25,-0.1111689,51.5236286
Thirteen,"222 Ashley Road, Parkstone, Poole, BH14 9BY, United Kingdom",Poole,United Kingdom,££££,Modern Cuisine,https://www.thirteenrestaurant.com,Selected Restaurants,0,0.25,-1.9322357,50.7284723
Le Vacherin,"76-77 South Parade, Ealing, London, W4 5LF, United Kingdom",London,United Kingdom,£££,French,https://www.levacherin.com/,Selected Restaurants,0,0.25,-0.2643282,51.4962663
City Social,"Tower 42, 25 Old Broad Street, City of London, London, EC2N 1HQ, United Kingdom",London,United Kingdom,£££,"Modern Cuisine, Classic Cuisine",https://www.citysocial-london.com/,Selected Restaurants,0,0.25,-0.0840542,51.5151615
Kebbells,"8 Victoria Parade, Broadstairs, CT10 1QS, United Kingdom",Broadstairs,United Kingdom,££,Seafood,https://www.kebbells.com,Selected Restaurants,0,0.25,1.4421266,51.3578681
OXA,"11 Rose Mount, Oxton, Birkenhead, CH43 5SG, United Kingdom",Birkenhead,United Kingdom,££,Modern British,https://restaurantoxa.co.uk,Selected Restaurants,0,0.25,-3.0429614,53.3819931
Boys Hall,"Boys Hall Road, Willesborough, Ashford, TN24 OLA, United Kingdom",Ashford,United Kingdom,£££,Traditional British,https://www.boys-hall.com,Selected Restaurants,0,0.25,0.8967702,51.134629
Mingary Castle,"Kilchoan, PH36 4LH, United Kingdom",Kilchoan,United Kingdom,£££,Modern British,https://mingarycastle.co.uk/dine/,Selected Restaurants,0,0.25,-6.0802764,56.6930767
Dovetale,"3 Berkeley Street, Mayfair, London, WD1 8DL, United Kingdom",London,United Kingdom,£££,European,https://www.1hotels.com/mayfair/taste/dovetale,Selected Restaurants,0,0.25,-0.1425649,51.5077936
Embers,"42 Meeting House Lane, Brighton and Hove, BN1 1HB, United Kingdom",Brighton and Hove,United Kingdom,££,Modern Cuisine,https://embersbrighton.co.uk/,Selected Restaurants,0,0.25,-0.1405557,50.8216934
Pignut,"12 Bridge Street, Helmsley, YO62 5DX, United Kingdom",Helmsley,United Kingdom,£££,Modern Cuisine,https://www.restaurantpignut.co.uk,Selected Restaurants,0,0.25,-1.0603944,54.2453695
Montagu's Mews,"16 Royal Crescent, Bath, BA1 2LS, United Kingdom",Bath,United Kingdom,£££,Modern Cuisine,https://www.royalcrescent.co.uk,Selected Restaurants,0,0.25,-2.3681617,51.3872957
Locanda on the Weir,"Porlock Weir, Exmoor National Park, Porlock, TA24 8PB, United Kingdom",Porlock,United Kingdom,£££,Italian Contemporary,https://locandaontheweir.co.uk,Selected Restaurants,0,0.25,-3.6273806,51.218549
Cantinetta Antinori,"4 Harriet Street, Belgravia, London, SW1X 9JR, United Kingdom",London,United Kingdom,£££,Italian,https://cantinetta-antinori.uk,Selected Restaurants,0,0.25,-0.1594754,51.5001883
Plates by Purnell's,"121 Edmund Street, Birmingham, B3 2HJ, United Kingdom",Birmingham,United Kingdom,££,Spanish,https://platesbypurnells.com,Selected Restaurants,0,0.25,-1.9008312,52.4820898
Faru,"29 Silver Street, Durham, DH1 3RD, United Kingdom",Durham,United Kingdom,£££,Modern Cuisine,https://www.faru.co.uk,Selected Restaurants,0,0.25,-1.5769045,54.7762618
MINE,"4 The Old Brewery Yard, Falmouth, TR11 2BY, United Kingdom",Falmouth,United Kingdom,££,Farm to table,https://www.restaurantmine.co.uk,Selected Restaurants,0,0.25,-5.07231,50.15719
The Cocochine,"27 Bruton Place, Mayfair, London, W1J 6NQ, United Kingdom",London,United Kingdom,££££,Modern French,https://www.thecocochine.com/,Selected Restaurants,0,0.25,-0.1451255,51.5108329
Cowley Manor,"Cowley, GL53 9NL, United Kingdom",Cowley,United Kingdom,£££,Modern British,https://www.cowleymanorexperimental.com,Selected Restaurants,0,0.25,-2.05273,51.83054
Archway,"Arch 65, Queen's Circus, Wandsworth, London, SW8 4NE, United Kingdom",London,United Kingdom,££,Italian,https://archwaybattersea.co.uk,Selected Restaurants,0,0.25,-0.1479417,51.4773041
The Lime Tree Inn,"Branton Lane, Great Ouseburn, YO26 9RS, United Kingdom",Great Ouseburn,United Kingdom,££,Modern Cuisine,https://www.thelimetreeinn.com,Selected Restaurants,0,0.25,-1.3257618,54.0540231
Chalk,"North Farm, Washington, Pulborough, RH20 4BB, United Kingdom",Pulborough,United Kingdom,££,Modern Cuisine,https://www.wistonestate.com/chalk-restaurant/,Selected Restaurants,0,0.25,-0.4097277,50.8866409
Story Cellar,"17 Neal's Yard, Seven Dials, Covent Garden, London, WC2H 9DP, United Kingdom",London,United Kingdom,£££,Modern British,https://storycellar.co.uk,Selected Restaurants,0,0.25,-0.1260856,51.5143012
The Swan Inn,"1 Lower Street, Islip, OX5 2SB, United Kingdom",Islip,United Kingdom,£££,Modern British,https://swaninnislip.co.uk,Selected Restaurants,0,0.25,-1.2357716,51.8218241
“8” By Andrew Sheridan,"16 Cook Street, Liverpool, L2 9RF, United Kingdom",Liverpool,United Kingdom,££££,Modern Cuisine,https://restaurant8.co.uk/,Selected Restaurants,0,0.25,-2.9889165,53.4063407
Station Road,"The Lovat Hotel, Fort Augustus, PH32 4DU, United Kingdom",Fort Augustus,United Kingdom,££££,Modern British,https://thelovat.com/dining/station-road/,Selected Restaurants,0,0.25,-4.6824823,57.1436491
Mayha,"43 Chiltern Street, Marylebone, London, W1U 6LS, United Kingdom",London,United Kingdom,££££,Japanese,https://mayhalondon.com,Selected Restaurants,0,0.25,-0.1554527,51.5198677
Akub,"27 Uxbridge Street, Notting Hill, London, W8 7TQ, United Kingdom",London,United Kingdom,££,International,https://www.akub-restaurant.com/,Selected Restaurants,0,0.25,-0.19838,51.50844
Rebel,"150 Heaton Park Road, Newcastle Upon Tyne, NE6 5NR, United Kingdom",Newcastle Upon Tyne,United Kingdom,£££,Modern British,https://www.restaurantrebel.co.uk/,Selected Restaurants,0,0.25,-1.5864146,54.9801604
Sorting Room,"Parkgate Hotel, Westgate Street, Cardiff, CF10 1DA, United Kingdom",Cardiff,United Kingdom,££,Modern British,https://www.theparkgatehotel.wales/home/restaurant-bar/,Selected Restaurants,0,0.25,-3.1804359,51.4792029
Winslade Manor,"Winslade Park Avenue, Manor Drive, Clyst St Mary, EX15 1FY, United Kingdom",Clyst St Mary,United Kingdom,££,Modern British,https://winslademanor.com,Selected Restaurants,0,0.25,-3.4494493,50.7084643
Sheeps and Leeks,"12 East gate Street, Caernarfon, LL55 1AG, United Kingdom",Caernarfon,United Kingdom,£££,Modern British,https://www.sheepsandleeks.cymru,Selected Restaurants,0,0.25,-4.2748736,53.1408069
White Hart Inn,"1 High Street, West Mersea, CO5 8QD, United Kingdom",West Mersea,United Kingdom,££,Modern Cuisine,https://whitehartinnmersea.co.uk,Selected Restaurants,0,0.25,0.9110562,51.7758126
The Crown at Burchetts Green,"Burchetts Green Lane, Burchetts Green, Maidenhead, SL6 6QZ, United Kingdom",Maidenhead,United Kingdom,£££,Modern British,https://www.crownburchettsgreen.co.uk,Selected Restaurants,0,0.25,-0.7913463,51.5246782
Amuse by Kevin Dalgleish,"1 Queen's Terrace, Aberdeen City, AB10 1XL, United Kingdom",Aberdeen City,United Kingdom,£££,Modern Cuisine,https://www.amuse-restaurant.com,Selected Restaurants,0,0.25,-2.1195243,57.1434564
Zahter,"30-32 Foubert’s Place, Soho, London, W1F 7PS, United Kingdom",London,United Kingdom,££,Turkish,https://zahter.co.uk/,Selected Restaurants,0,0.25,-0.1388359,51.5138099
The Mount,"97 High Street, Henley-in-Arden, B95 5AT, United Kingdom",Henley-in-Arden,United Kingdom,££,Modern British,https://themountpub.co.uk,Selected Restaurants,0,0.25,-1.779259,52.293915
Seacliff,"Sandy Cove Hotel, Old Coast Road, Combe Martin, Berrynarbor, EX34 9SR, United Kingdom",Berrynarbor,United Kingdom,£££,Modern British,https://www.sandycove-hotel.co.uk/dine/the-seacliff-restaurant,Selected Restaurants,0,0.25,-4.05367,51.20742
Asador 44,"14 Quay Street, Cardiff, CF10 1EA, United Kingdom",Cardiff,United Kingdom,£££,"Spanish, Mediterranean Cuisine",https://grupo44.co.uk/asador44/,Selected Restaurants,0,0.25,-3.1806541,51.4800513
Y Polyn,"Capel Dewi, SA32 7LH, United Kingdom",Capel Dewi,United Kingdom,££,Traditional British,https://www.ypolyn.co.uk,Selected Restaurants,0,0.25,-4.1871909,51.8555537
Hammer & Pincers,"5 East Road, Wymeswold, LE12 6ST, United Kingdom",Wymeswold,United Kingdom,£££,Modern British,https://www.hammerandpincers.co.uk,Selected Restaurants,0,0.25,-1.10463,52.8061081
Cyprus Avenue,"228-230 Upper Newtownards Road, Belfast, BT4 3ET, United Kingdom",Belfast,United Kingdom,££,Contemporary,https://www.cyprusavenue.co.uk/,Selected Restaurants,0,0.25,-5.8753155,54.5959643
Bell at Skenfrith,"Skenfrith, NP7 8UH, United Kingdom",Skenfrith,United Kingdom,£££,Classic Cuisine,https://www.thebellatskenfrith.co.uk,Selected Restaurants,0,0.25,-2.7888129,51.8776984
Craig Millar @ 16 West End,"16 West End, St Monans, KY10 2BX, United Kingdom",St Monans,United Kingdom,£££,Modern Cuisine,https://www.16westend.com,Selected Restaurants,0,0.25,-2.7681,56.2040542
Unruly Pig,"Orford Road, Bromeswell, IP12 2PU, United Kingdom",Bromeswell,United Kingdom,£££,Modern Cuisine,https://www.theunrulypig.co.uk,Selected Restaurants,0,0.25,1.3561737,52.1021516
Paris House,"Woburn Park, Woburn, MK17 9QP, United Kingdom",Woburn,United Kingdom,££££,Modern Cuisine,https://www.parishouse.co.uk,Selected Restaurants,0,0.25,-0.5955324,51.9717998
The Fox,"High Street, Lower Oddington, GL56 0UR, United Kingdom",Lower Oddington,United Kingdom,££,Modern British,https://thefoxatoddington.com,Selected Restaurants,0,0.25,-1.66276,51.93226
Bluebells,"London Road, Ascot, SL5  0PU, United Kingdom",Ascot,United Kingdom,££,Modern Cuisine,https://bluebells-restaurant.co.uk,Selected Restaurants,0,0.25,-0.6249969,51.4090574
Crockers Chef's Table,"74 High Street, Tring, HP23 4AF, United Kingdom",Tring,United Kingdom,££££,Modern British,https://tring.crockersuk.com,Selected Restaurants,0,0.25,-0.663442,51.7934789
Forde,"7 Town Street, Horsforth, LS18 5LJ, United Kingdom",Horsforth,United Kingdom,£,Mediterranean Cuisine,https://theforde.co.uk,Selected Restaurants,0,0.25,-1.6423102,53.8369325
Tutto,"20-22 Marlborough Place, Brighton and Hove, BN1 1UB, United Kingdom",Brighton and Hove,United Kingdom,££,Italian,https://tutto-restaurant.co.uk/,Selected Restaurants,0,0.25,-0.1369392,50.8248614
Dulse,"17 Queensferry Street, Edinburgh, EH2 4QW, United Kingdom",Edinburgh,United Kingdom,££,Seafood,https://www.dulse.co.uk,Selected Restaurants,0,0.25,-3.2101698,55.950928
21,"Trinity Gardens, Newcastle Upon Tyne, NE1 2HH, United Kingdom",Newcastle Upon Tyne,United Kingdom,£££,Modern British,https://21newcastle.co.uk,Selected Restaurants,0,0.25,-1.604619,54.9705889
The Peacock at Rowsley,"Bakewell Road, Rowsley, DE4 2EB, United Kingdom",Rowsley,United Kingdom,£££,Modern British,https://thepeacockatrowsley.com/dine,Selected Restaurants,0,0.25,-1.6183257,53.1889731
Fernery,"Molleston, Narberth, SA67 8BX, United Kingdom",Narberth,United Kingdom,££££,Modern Cuisine,https://ferneryrestaurant.co.uk,Selected Restaurants,0,0.25,-4.7654287,51.7827532
Parva Farmhouse,"Riverside, Tintern, NP16 6SQ, United Kingdom",Tintern,United Kingdom,££,Modern British,https://www.parvafarmhouse.co.uk,Selected Restaurants,0,0.25,-2.67982,51.7038907
The Gannet,"1155 Argyle Street, Glasgow City, G3 8TB, United Kingdom",Glasgow City,United Kingdom,£££,Modern British,https://www.thegannetgla.com,Selected Restaurants,0,0.25,-4.285212,55.8649237
Kildrummy Inn,"Kildrummy, AB33 8QS, United Kingdom",Kildrummy,United Kingdom,££,Modern British,https://www.kildrummyinn.co.uk/,Selected Restaurants,0,0.25,-2.89312,57.2411621
Gurnard's Head,"Treen, Zennor, TR26 3DE, United Kingdom",Zennor,United Kingdom,££,Modern British,https://www.gurnardshead.co.uk,Selected Restaurants,0,0.25,-5.5931489,50.1825714
La Potinière,"Main Street, Gullane, EH31 2AA, United Kingdom",Gullane,United Kingdom,£££,"Traditional Cuisine, Classic Cuisine",https://lapotiniere.co.uk,Selected Restaurants,0,0.25,-2.8310224,56.0349349
Scorrybreac,"7 Bosville Terrace, Portree, Isle of Skye, IV51 9DG, United Kingdom",Isle of Skye,United Kingdom,£££,Modern Cuisine,https://www.scorrybreac.com,Selected Restaurants,0,0.25,-6.1912013,57.4130271
Aquitania,"High Street, Seaview, PO34 5EX, United Kingdom",Seaview,United Kingdom,££,Modern British,https://www.seaviewhotel.co.uk/,Selected Restaurants,0,0.25,-1.1097587,50.7204689
The Green,"3 The Green, Sherborne, DT9 3HY, United Kingdom",Sherborne,United Kingdom,££,Modern British,https://www.greenrestaurant.co.uk,Selected Restaurants,0,0.25,-2.5174638,50.9502139
Hoddington Arms,"Bidden Road, Upton Grey, RG25 2RL, United Kingdom",Upton Grey,United Kingdom,££,Traditional British,https://www.hoddingtonarms.co.uk,Selected Restaurants,0,0.25,-0.9989498,51.229313
Bell,"High Street, Ticehurst, TN5 7AS, United Kingdom",Ticehurst,United Kingdom,££,Traditional British,https://www.thebellinticehurst.com,Selected Restaurants,0,0.25,0.4082214,51.0467903
Daylesford Organic Farm,"Daylesford, GL56 0YG, United Kingdom",Daylesford,United Kingdom,££,Modern British,https://www.daylesford.com,Selected Restaurants,1,0.25,-1.6431474,51.9293365
Swan Wine Kitchen,"Chapel Down Winery, Small Hythe Road, Tenterden, TN30 7NG, United Kingdom",Tenterden,United Kingdom,££,Modern British,https://www.swanchapeldown.co.uk,Selected Restaurants,0,0.25,0.6984379,51.041008
Greyhound on the Test,"31 High Street, Stockbridge, SO20 6EY, United Kingdom",Stockbridge,United Kingdom,££,British Contemporary,https://thegreyhoundonthetest.co.uk/,Selected Restaurants,0,0.25,-1.4962856,51.114568
JÖRO,"Main Road, Wharncliffe Side, Oughtibridge, Sheffield, S35 0LB, United Kingdom",Sheffield,United Kingdom,££££,Modern Cuisine,https://www.jororestaurant.co.uk,Selected Restaurants,0,0.25,-1.50517,53.43991
Salutation Inn,"68 Fore Street, Topsham, EX3 0HL, United Kingdom",Topsham,United Kingdom,££,Modern Cuisine,https://salutationtopsham.co.uk,Selected Restaurants,0,0.25,-3.4655636,50.6833986
Hope & Anchor,"Sluice Road, South Ferriby, DN18 6JQ, United Kingdom",South Ferriby,United Kingdom,££,Traditional British,https://www.thehopeandanchorpub.co.uk,Selected Restaurants,0,0.25,-0.5244041,53.6772837
Thackeray's,"85 London Road, Royal Tunbridge Wells, TN1 1EA, United Kingdom",Royal Tunbridge Wells,United Kingdom,£££,Modern British,https://www.thackerays-restaurant.co.uk,Selected Restaurants,0,0.25,0.2607872,51.1348578
Stoke Mill,"Mill Road, Stoke Holy Cross, NR14 8PA, United Kingdom",Stoke Holy Cross,United Kingdom,£££,Traditional Cuisine,https://www.stokemill.co.uk,Selected Restaurants,0,0.25,1.2925653,52.5688013
Alice Hawthorn Inn,"The Green, Nun Monkton, YO26 8EW, United Kingdom",Nun Monkton,United Kingdom,££,"Regional Cuisine, Traditional British",https://www.thealicehawthorn.com,Selected Restaurants,0,0.25,-1.2253786,54.013753
Barbican Kitchen,"Plymouth Gin Distillery, 60 Southside Street, Plymouth, PL1 2LQ, United Kingdom",Plymouth,United Kingdom,££,International,https://www.barbicankitchen.com,Selected Restaurants,0,0.25,-4.1377584,50.3677703
The Square at Porthleven,"7 Fore Street, Porthleven, TR13 9HQ, United Kingdom",Porthleven,United Kingdom,££,Modern Cuisine,https://www.thesquareatporthleven.co.uk,Selected Restaurants,0,0.25,-5.31612,50.085285
Benedicts,"9 St Benedicts Street, Norwich, NR2 4PE, United Kingdom",Norwich,United Kingdom,£££,Modern Cuisine,https://restaurantbenedicts.com,Selected Restaurants,0,0.25,1.2911701,52.630834
The Shore,"13-14 Alverton Street, Penzance, TR18 2QP, United Kingdom",Penzance,United Kingdom,££££,Seafood,https://theshorerestaurant.uk,Selected Restaurants,0,0.25,-5.5395619,50.1183515
The Antidote,"20 St James Place, Ilfracombe, EX34 9BJ, United Kingdom",Ilfracombe,United Kingdom,££,Modern British,https://www.theantidoteilfracombe.co.uk,Selected Restaurants,0,0.25,-4.1163725,51.2103855
Caffè Rojano,"9 Mill Square, Padstow, PL28 8AE, United Kingdom",Padstow,United Kingdom,££,Mediterranean Cuisine,https://www.paul-ainsworth.co.uk/cafferojano,Selected Restaurants,0,0.25,-4.9385994,50.5418201
The Howard Arms,"Lower Green, Ilmington, CV36 4LT, United Kingdom",Ilmington,United Kingdom,££,Modern British,https://howardarms.com,Selected Restaurants,0,0.25,-1.6904343,52.0911897
